business_id|name|address|state_|city|postal_code|latitude|longitude|stars|review_count|is_open|categories|hours|review_id|user_id|customer_stars|useful|funny|cool|text_|date_
6my4VxfCGHhRIOkSjkOpAg|Papa Murphy's|19407 South West Boones Ferry Road|OR|Tualatin|97062|45.37956359|-122.7649512|3|20|1|Restaurants, Pizza|NULL|euyonIoTGp6tMa4ATcZsjQ|M0uuqU5amRW22fUCSrWiXQ|1|0|0|0|"I'm giving one star not because the food was bad (it's always wonderful) and not because of the customer service from an employee but because of how a manager (woman, long brown hair, thick liner) handled a situation with an employee. I was extremely bothered by how she handled the situation that I will explain below and regret not saying something directly to her when the incident occurred. This manager told a young man to ring me up which he came over to do. He was very nice. I had a coupon. Gave it to him. And since it was $12 Tuesday he took $7.50 off of my order. To cover the $12 Tuesday deal as well as my $4 off a family size pizza coupon. While he was ringing me up, this manger came over and towered over him with this annoyed look and very rudely in front of me said, ""Why did you take $7.50 off?"". The employee said nicely why and she responded. ""No, you only take the offer that is better."" It was very inappropriate for the manger to correct this employees honest mistake in front of me. Any business owner or GOOD manager who cares about their employees knows that you never correct them in front of the customer! She should have pulled him aside later or after I left and told him what he could have done different. But what also bothered me was her extremely rude and belittling tone that she used with the employee. She definitely had the I'm better than everyone, stuck up attitude and look on her face. Handling that situation in that matter was very uncalled for and is horrible customer service. I did not get names but this happened at 3:30 on 12/31. Whoever is HER manager, I hope will deal with her accordingly."|1/1/2020 0:06
5OAi35OianJzCnIsL8aOFQ|Veracruz All Natural|2505 Webberville Rd|TX|Austin|78702|30.2630605|-97.7137127|4.5|870|1|Food, Mexican, Restaurants, Food Trucks|{'Monday': '0:0-0:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}|EygAiJqgildIuiYVMpz5zQ|KEKSpNS3PrOXOcQMXn6k6g|1|0|0|0|Sunday morning and waiting 45 minutes for our tacos once we placed our order.... Ordering online requires you to create an account and password.  Clunky and painful process just to get a few breakfast tacos.|9/6/2020 16:06
9RTgJLwZkbKHivuvUrtrlg|Dragon Village|9317 Columbia Rd SW|OH|Pataskala|43062|39.9587836|-82.6951003|4|38|1|Chinese, Restaurants|NULL|8__FJLH7PY7LiF2o1Q_D3Q|g4FPIB_6d1xaM1AWtQo-Bw|5|1|0|1|Dinner was fantastic. We ordered ahead and I was so impressed by the safety measures. They have the plexiglass barrier, tables put away, the credit card reader in front for me to use and everyone was wearing a mask. I felt very comfortable. The food was fast, hot and delicious!  The order is always correct and their attention to detail is the best!|6/3/2020 22:00
H674IPLV1VTVQoytkzHShQ|Dunkin'|7644 W Irlo Bronson Mem Hwy|FL|Kissimmee|34747|28.336287|-81.593649|2|47|1|Food, Donuts, Coffee & Tea, Restaurants|{'Monday': '5:0-21:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-21:0', 'Saturday': '5:0-21:0', 'Sunday': '5:0-21:0'}|1bb9luyAzKGW_52hK7wAvQ|jDODih7crwwoPNjQWNmfoQ|1|0|0|0|This by far is one of the worst Dunkin' I've ever been in.  It's not only slow, mistakes on a regular basis, prices are also one of the highest that I've seen for a Dunkin's I'm always staying in the area so I torture myself and stop in. If you're just passing by, pass this Dunkin' and look for another. You've been warned.|3/7/2020 16:56
BCJdTd2NX4sMJFZnhsu8ug|Soup Shack - Brookline|401 Harvard St|MA|Brookline|2446|42.3452497|-71.126551|4.5|81|1|Vietnamese, Thai, Salad, Noodles, Restaurants, Japanese, Ramen|{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-22:0'}|9E9DjwBbdalddoRIddTdkw|MkUnaVhvQF9hzcvzep6RqA|5|0|0|0|10 out of 5 stars. Just looking at my menu I knew this place was going to be amazing. My new favorite spot, can't wait to try everything on the menu.|7/21/2020 21:19
j1WPxYKT3Qyt1PohcQfNtg|Orinoco|22 Harvard St|MA|Brookline|2445|42.33381918|-71.1190103|4|460|1|Venezuelan, Caribbean, Latin American, Restaurants|{'Tuesday': '17:30-22:0', 'Wednesday': '17:30-22:0', 'Thursday': '17:30-23:0', 'Friday': '17:30-23:0', 'Saturday': '17:30-23:0', 'Sunday': '17:30-21:0'}|q7v9U1GTjHzp3Zivagk7bA|4uK9EfcrYCDTTNY2LkEuyg|5|3|0|2|Wow! What a dinner we just had at Orinoco. The restaurant had been on my list to try for like ever and I don't know why we waited this long to dine it. The place is cute and the service is spectacular. We started off with non-alcoholic drinks- Guayaba (Guava) and Guanabana(soursop). Both we were told are freshly made at the restaurant and tasted fantastic. The soursop was our favorite, and unlike the name it wasn't really sour haha.Most of the dishes are tapas style. Our favorites were- -Cocas del Dia: Spanish flatbread Guayaba with guava preserve, goat cheese, arugula, fig glaze.-Cachapas : corn pancakes stuffed with cheese-Maracuchitos: queso Paisa wrapped in sweet plantains -Yuca fries,-Verde Empanadas: stuffed with mushrooms, piquillo peppers and Manchego cheese; with a fresh greens salad.-Jardinera Arepa: Guayanés cheese, sweet plantains, guasacaca-And the cherry on the cake was their Torta fluida Dessert, which is served in this unassuming disposable foil cup. The first bite will take you back to when the simple things in life made you grin from ear to ear. It is decadent, not overly sweet and is a must order if you like anything related to chocolate.Cannot wait to go back!!|1/25/2020 15:23
07vrOVXqxUC4qIKvVVah7g|Yard House|825 Battery Ave SE|GA|Atlanta|30339|33.889496|-84.469138|3|420|1|Bars, Restaurants, Nightlife, American (New), Vegetarian|{'Monday': '0:0-0:0', 'Tuesday': '11:0-23:30', 'Wednesday': '11:0-23:30', 'Thursday': '11:0-22:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-23:30'}|lIiTfqxDlNqXOtu1AZUnYw|J5ehDDcxslzgVf9ZSr92aQ|4|0|0|0|I like the burgers from Yard House. They do not disappoint. Food has always been good eating in and takeout.|5/24/2020 20:25
YZs1gNSh_sN8JmN_nrpxeA|Terry Black's Barbecue|1003 Barton Springs Rd|TX|Austin|78704|30.25969157|-97.75480136|4.5|3555|1|Sandwiches, Barbeque, Southern, Restaurants, Salad|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}|uLpj8myV4r8gA-H0ejm_cA|t0GffWUAq2ciYSPqSRRywQ|5|1|0|0|Hands down they have the best Brisket I have ever had! So juicy and flavorful! Came here for lunch on a Saturday and was pleased to know that we didn't have to wait in line for that long. The employees were very nice and helpful. Glad social distancing was enforced and masks were required to enter. Whenever i'm in Austin again I will definitely make sure to go here!|8/2/2020 21:18
pKvT7mixZLS3bJoxzsVbPw|Virgils Gullah Kitchen & Bar|3721 Main St|GA|College Park|30337|33.6537153|-84.4498588|4|252|1|Soul Food, Cocktail Bars, Bars, Nightlife, Restaurants, Southern|{'Monday': '0:0-0:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}|YwFKXP5b_zSfrkQSz3_dpw|VcD0VROZ66YGOpBEE1kA8w|4|0|0|1|I drove by Virgil's a few times and thought it would be a great COVID safe place to have lunch with a friend. They have a large open window (pretty much the length of the front wall). Having fresh air circulating gave me some sort of security. They also have contactless menus and cashless transactions.Look my first mistake was I should have come around 5:00 pm instead of 2:00 pm because the drinks were really strong, but what I needed! lol If you want just one drink for the night order the Geechee Rita. It is made the way I like it with Hennessey and Grand Marnier, don't judge me just thank me! The second favorite was the Royal Flush. It was sweeter (but not too sweet) and had a nice kick to it. Oh, you can add CBD oil to the cocktails for $10.00 more.As for the food, this is where we are minus a star. The fried crab rice has sprinkles of crab in it and it did not have the onions or veggies or even eggs I am used to having in fried rice. The Shrimp and Gravy with Crab dish was really good. I really liked the gravy. I am not sure if I was being greedy or they did not put enough gravy over the rice. I wanted a little more. You get a lot of rice and 8 jumbo shrimp. I felt like I was visiting a friend's house and their grandmamma whipped us up something real quick.The greens should be dumped up with a biscuit! I was mad that I did not order the corn muffins. (I was going to EAT my cornbread) lolThe staff was very friendly! Our waiter put up with our questions, rejections, and I think he made our drinks strong so we would simmer down. lmbo The host was super friendly, even stepped outside to take our picture.I look forward to returning and I will ask for more gravy!|10/17/2020 13:24
s8GuNWKlwunSdDnz84iyPw|Sing Yee Chinese Restaurant|3779 Sexsmith Road, Suite 2118|BC|Richmond|V6X 3Z9|49.1851796|-123.1291287|3.5|23|1|Restaurants, Chinese|{'Monday': '16:0-0:0', 'Wednesday': '16:0-0:0', 'Thursday': '16:0-0:0', 'Friday': '16:0-0:0', 'Saturday': '16:0-0:0', 'Sunday': '16:0-0:0'}|zplhvIBrl_6pyw--i2Q14w|JmVarS9Zfh63C2inAfG7DA|3|0|0|0|This was used to be my family's  go to place when we go to Richmond. Their food was delicious at reasonable price. However, after Covid, everything has went up a lot especially for the live seafood. I understand that restaurants have been suffering during Covid, but their lobster and crab market price is 15% more than other Chinese restaurants. Also, their tables are quite close to each others, they put us right at the door where everyone can walk by and there was no space to social distance. Having said that, I still enjoy their food and the portion is very decent here.Hope they can improve and we can come back to aupport them!|11/13/2020 1:05
ymJwVeulnh34SSYPXuIMzA|The COOP: A Southern Affair|610 W Morse Blvd|FL|Winter Park|32789|28.597366|-81.357219|3.5|796|1|Soul Food, Comfort Food, Breakfast & Brunch, Restaurants, Gluten-Free, Southern|{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-16:0'}|1F-PmiqEdnzaoKWpuPkVtA|7yNafpt9XZ7tXZkHbuVI2w|3|0|0|0|Very pretty place and,  friendly staff. Food, Mediocre to say the least. Maybe the breakfast is better. ‍|11/28/2020 5:18
5NuMKr1rIJYOnsgMNvu2dg|Persepolis Persian Cuisine|6435 Roswell Rd NE, Ste B|GA|Atlanta|30328|33.9307737|-84.3790517|4|246|1|Restaurants, Food, Persian/Iranian, Specialty Food, Ethnic Food, Middle Eastern|{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '12:0-23:0', 'Sunday': '11:30-22:0'}|ClyoiURA0CFeWxa2ms8-1Q|EaLnhvQ95zwMuPj203xL_w|4|0|0|0|What you need to know: Solid kabobs but an OVERLOAD of rice. Dolmeh is way too sweet - overbearingly so.After watching a show about Persian food, we had a craving, so ordered via UberEats.Food: We ordered the Kubideh Kabob, the Lamb Kabob, and an order of Dolmeh. The kubideh kabob was just ok. It satisfies a craving, but was under seasoned for me. The lamb kabob however was HEAVEN! The lamb was extremely juicy, flavorful, and very very tender. The drawback from both of these is they came with about 3lbs worth of rice and one grilled tomato. Now the tomato was great, but the rice was just a waste. I love saffron rice as much as the next person, but I'd gladly sacrifice most of the rice they give for a better side dish like a salad that would give a different flavor and component to the dish. The dolmeh was way too sweet - almost like candy. Not what I expected and would not recommend.Price: Paid $73 for two kabob plates and the dolmeh. Extremely overpriced for what you get.Overall, the kabobs were solid but wayyyy overpriced. The kubideh was under seasoned, but the lamb kabobs were absolutely DIVINE. Probably won't order from here again due to price, but it's solid. Would gladly sacrifice 2/3rd's of the rice for a different side to make the plate more diverse.|12/3/2020 1:58
BtxzDV1dZ-1hAjN5eUsKrg|Top Burmese|413 NW 21st Ave|OR|Portland|97209|45.5258365|-122.6946979|4.5|193|1|Comfort Food, Restaurants, Tapas/Small Plates, Salad, Vegan, Food, Food Delivery Services, Caterers, Event Planning & Services, Burmese, Indian, Asian Fusion|{'Monday': '16:0-19:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}|F8_9f8xqd9wQddeY-dNkmg|1D3S3aDH54KbWVvHaPfOhA|3|0|0|0|We drove down from Seattle for the day and were excited to finally try the food here. We ordered four dishes (green tea leaf salad, sweet pumpkin curry, paratha dip and cauliflower pickles). The pickles were tangy and tasty but all three of the other dishes were SO BLAND. They don't need to be crazy spicy, but they had no spices or discerning flavor at all. Totally boring food, in my opinion. Sorry.|12/14/2020 21:24
YZs1gNSh_sN8JmN_nrpxeA|Terry Black's Barbecue|1003 Barton Springs Rd|TX|Austin|78704|30.25969157|-97.75480136|4.5|3555|1|Sandwiches, Barbeque, Southern, Restaurants, Salad|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}|wKKCygEvM08wylfXBI-7KA|xJSQOdkGYDn-13-KYaY-4g|5|0|0|1|2nd time going to Austin and ate at Terry's both times. Best beef ribs and fatty brisket ever! Also loved their sides! Staff was very nice and their sauces are perfection!|11/2/2020 0:22
YIMAkkwK_8sBlUEnesSCZA|Ghost Runners Brewery and Kitchen|4216 NE Minnehaha St, Ste 108|WA|Vancouver|98661|45.669005|-122.628505|4.5|84|1|Food, Beer Bar, Bars, Breweries, Italian, Venues & Event Spaces, Event Planning & Services, Pizza, Restaurants, Brewpubs, Nightlife|{'Monday': '0:0-0:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-19:0'}|_YVmg_u2Oj7QAqO8RU9jjg|nz6hPxB4EpT6JGdfJx2cuA|5|0|0|0|I Have always had a great experience coming here. They have great pizza and hot sandwiches, I love the chicken pesto, and my go to beer is the Elite. The staff is always friendly, and they keep the place clean.|2/17/2020 2:31
HJisBzwgGpCZu0ZkO8LFzA|Buffet Palace|4608 West Gate Blvd|TX|Austin|78745|30.2302574|-97.8013229|3.5|458|1|Buffets, Chinese, Korean, Asian Fusion, Restaurants|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:30-21:30', 'Sunday': '11:30-21:0'}|Xhe0gl34rSZEZOFUp5R27g|hapP87OIyq__SjNRNeDbtg|4|0|0|0|The food is awesome. I could not believe this. I literally ate all of their seafood and deserts. One thing I will say they can improve on is, maybe they can have bigger crab legs. They were really small and yes they did have a lot to meet but it was Harder to open them because on how small they are. But yeah. I loved that they had peach cobbler, and it was so good. I can't sit to come back and eat some more. Also maybe they can boil some crab legs without any sauce. Some people like me, just wanna eat their seafood with lemon and salt. That is how I mine. Over all I give this a 4 because of the small crab legs but again it was all so good. I kept wanting to eat. But they were closing, and I did not want them to have to stay because of me.|2/15/2020 5:11
